L_elbow,R_elbow,L_shoulder,R_shoulder,L_knee,R_knee,L_hip,R_hip,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y,original_frame
170.70333333333335,166.92666666666665,8.486666666666666,6.48,142.24666666666667,147.9333333333333,126.24666666666667,131.70333333333335,0.3345981339613597,0.5660428007443746,0.3318124810854594,0.5659635066986084,0.3265683750311534,0.6203417976697286,0.3237646222114563,0.6234755913416544,0.32726919651031494,0.6646270950635275,0.3035699228445689,0.6759329438209534,0.32934534549713135,0.6815200249354044,0.28700097401936847,0.6855590542157491,0.32988864183425903,0.6789801319440206,0.29175130526224774,0.6871883074442545,0.329555481672287,0.6755774021148682,0.29825901985168457,0.684581438700358,0.33475809295972186,0.6717105706532797,0.32903796434402466,0.6730798085530599,0.3570556044578552,0.7133781909942627,0.3049600124359131,0.7232282757759094,0.3312341272830963,0.773625393708547,0.22608070075511932,0.7692343592643738,0.3089546412229538,0.7854541738828024,0.20988895992437998,0.7766667405764262,0.3779604186614354,0.7916722496350607,0.26938724021116894,0.7882094780604044,21.0
169.875,167.39249999999998,9.47,6.4575,145.275,148.8775,127.565,132.56,0.3343522474169731,0.566039964556694,0.33165545016527176,0.5659458488225937,0.3255921006202698,0.620373085141182,0.3234574571251869,0.6233906149864197,0.3263627663254738,0.6649535596370697,0.30357733368873596,0.6758834719657898,0.3281702622771263,0.6819674074649811,0.2869766131043434,0.6854894608259201,0.32897450029850006,0.6797504127025604,0.29187289625406265,0.6871505975723267,0.3288387283682823,0.6763943880796432,0.29845094680786133,0.684541255235672,0.3349521532654762,0.6715664863586426,0.32854436337947845,0.6731182634830475,0.3629133552312851,0.7124079316854477,0.2961527779698372,0.7240638881921768,0.3517583757638931,0.7761368453502655,0.20764758437871933,0.7662362307310104,0.3313734419643879,0.7884275615215302,0.18705851025879383,0.7730808556079865,0.3927835337817669,0.7937593460083008,0.24738748744130135,0.7865083664655685,21.5
168.924,167.58800000000002,9.738,6.446000000000001,133.872,141.36599999999999,127.572,141.752,0.3338422834873199,0.5660384297370911,0.3315457165241241,0.5659369707107544,0.32440905570983886,0.6204020142555237,0.3232704818248749,0.6233446955680847,0.32539561986923216,0.6651535391807556,0.3035074234008789,0.675850510597229,0.3268247902393341,0.6822272896766662,0.2868827641010284,0.6854383230209351,0.3278794586658478,0.6801803231239318,0.2919398248195648,0.6871274709701538,0.3279905319213867,0.676847231388092,0.2985606133937836,0.6845158934593201,0.33368681073188783,0.6714767336845398,0.32826000452041626,0.6731528639793396,0.36585901379585267,0.71218341588974,0.3017590522766113,0.7232446432113647,0.344840943813324,0.7770407199859619,0.2022295504808426,0.7661572813987731,0.3308254987001419,0.7891370177268981,0.1927039220929146,0.7733010649681091,0.3770532101392746,0.794323468208313,0.2460614562034607,0.786770498752594,22.0
168.402,168.716,10.958,6.6739999999999995,125.144,137.958,128.654,151.34,0.3329119861125946,0.5660371541976928,0.33129076957702636,0.5659188628196716,0.3221847116947174,0.620447313785553,0.3224745213985443,0.6232669234275818,0.32253155708312986,0.6657815933227539,0.30333852767944336,0.675775694847107,0.32178270220756533,0.6824947118759155,0.28673466444015505,0.6853509187698364,0.32378970384597777,0.6813977122306824,0.29210878610610963,0.6870939612388611,0.32493391036987307,0.6783255457878112,0.2987941324710846,0.6844696402549744,0.3325722813606262,0.6712748408317566,0.32742187976837156,0.673239278793335,0.38196744918823244,0.7094754576683044,0.29056728482246397,0.7236463308334351,0.375710654258728,0.7814271569252014,0.1705760508775711,0.7620821118354797,0.3657118856906891,0.7942865133285523,0.1550287887454033,0.7684754610061646,0.40646973848342893,0.7974980115890503,0.20983965396881105,0.7853560090065003,23.0
169.506,168.36999999999998,9.815999999999999,6.5600000000000005,129.01600000000002,124.864,132.608,146.318,0.33122336864471436,0.5660047769546509,0.331087201833725,0.5658904552459717,0.32038341760635375,0.6204572558403015,0.3224180042743683,0.6231920719146729,0.3197660863399506,0.6660512328147888,0.30304370522499086,0.6757555484771729,0.3176235258579254,0.6818498969078064,0.2864954054355621,0.6852960109710693,0.32005029916763306,0.6814492464065551,0.29215659499168395,0.6870847463607788,0.32267863154411314,0.6785757660865783,0.2988662838935852,0.6844650745391846,0.3285883903503418,0.6710719227790832,0.32725949883461,0.6732110619544983,0.3557312309741974,0.7122950792312622,0.32340113520622255,0.7206930637359619,0.3222901463508606,0.7780150532722473,0.22275192141532899,0.7653247237205505,0.30921753495931625,0.7894067525863647,0.20910037606954573,0.7734251976013183,0.3474312871694565,0.7948012828826905,0.2662909746170044,0.7877870559692383,24.0
170.536,168.122,8.51,6.872,130.974,112.03800000000001,136.18,141.34199999999998,0.3288456201553345,0.5659451484680176,0.3309588134288788,0.5658588886260987,0.3179471492767334,0.620432686805725,0.32226973176002505,0.6230899572372437,0.31645652651786804,0.6661960363388062,0.30257830023765564,0.6757200837135315,0.3125692427158356,0.680924940109253,0.2861253321170807,0.6852254629135132,0.3155667960643768,0.6816079616546631,0.29205971360206606,0.6870666742324829,0.3191422581672668,0.6784146666526795,0.2986914336681366,0.6844585418701172,0.3237182438373566,0.6708461761474609,0.3276634216308594,0.6730452656745911,0.32748896479606626,0.7157176017761231,0.3589617133140564,0.7168126225471496,0.2643306106328964,0.7729372382164001,0.27781266570091245,0.7696453213691712,0.24852675944566727,0.782849657535553,0.2666390374302864,0.7796246647834778,0.28434609770774844,0.7910053253173828,0.32596482932567594,0.7907946586608887,25.0
172.99200000000002,167.66,6.348000000000001,7.208,130.03199999999998,99.488,138.092,135.61599999999999,0.32639493346214293,0.5658513903617859,0.33074536323547366,0.5658261775970459,0.3162258148193359,0.6202898859977722,0.32212609648704527,0.6230189681053162,0.31323583126068116,0.6662212252616883,0.3020017445087433,0.6756820201873779,0.307556563615799,0.6799874663352966,0.28563548922538756,0.6851826906204224,0.3109662175178528,0.681450366973877,0.2918263375759125,0.6870437383651733,0.3153187811374664,0.6782345533370971,0.29831058382987974,0.6844507575035095,0.31865488886833193,0.6706979155540467,0.32819650173187254,0.6728609323501586,0.30246356725692747,0.7188720703125,0.39334003925323485,0.7126805782318115,0.20891911089420317,0.7674863696098327,0.33088583648204806,0.7743110179901123,0.18965339809656143,0.7759576559066772,0.3222464591264725,0.7862817645072937,0.22973791360855103,0.7867141723632812,0.3851086527109146,0.7940222263336182,26.0
175.838,167.142,4.436,7.424000000000001,142.37,96.434,140.81199999999998,121.47200000000001,0.3244519174098969,0.565732479095459,0.3303924262523651,0.5657506346702575,0.31523101925849917,0.6201025485992432,0.321982616186142,0.6228618025779724,0.31071375012397767,0.6662214040756226,0.3015022099018097,0.6755640864372253,0.30367169976234437,0.6789368033409119,0.28524659276008607,0.6851133942604065,0.3073529005050659,0.6812889456748963,0.29165285229682925,0.6869870543479919,0.31236575841903685,0.678075087070465,0.297936224937439,0.6843899488449097,0.3149534106254578,0.6705060720443725,0.3286139786243439,0.6726271510124207,0.2778536915779114,0.7216281056404114,0.4149957597255707,0.709769070148468,0.1728994816541672,0.7625016570091248,0.3780891478061676,0.7774108171463012,0.14493268728256226,0.7697736382484436,0.3586902588605881,0.7907088875770569,0.20000618696212769,0.782814335823059,0.43183844089508056,0.7959420680999756,27.0
177.216,166.5,2.74,7.5,150.702,91.63399999999999,140.98600000000002,107.15799999999999,0.3229735255241394,0.5655763864517211,0.32997499108314515,0.5656629204750061,0.31459249258041383,0.6199080467224121,0.3218977987766266,0.6226920247077942,0.30963715314865115,0.6661649107933044,0.30110753178596494,0.6753087997436523,0.30271965861320493,0.6784448623657227,0.28519050478935243,0.6849895596504212,0.3062528073787689,0.6811584591865539,0.2917578756809235,0.6868376970291138,0.31122458577156065,0.6779236912727356,0.2976373195648193,0.6841986536979675,0.3119173765182495,0.6703572154045105,0.32893396019935606,0.6723703026771546,0.2579527676105499,0.7242147564888001,0.4369291841983795,0.7068496346473694,0.1393866628408432,0.7574857234954834,0.4159210503101349,0.7800444006919861,0.107478766143322,0.7636268734931946,0.39615119695663453,0.7949310302734375,0.16819799542427064,0.7790280342102051,0.47419469952583315,0.797138774394989,28.0
178.3,164.844,1.9380000000000002,6.806,149.844,92.05799999999999,141.44,106.91599999999998,0.32193476557731626,0.5654258012771607,0.3295821487903595,0.5655745983123779,0.31443899869918823,0.6197273850440979,0.3224536836147308,0.6225058674812317,0.3093176782131195,0.6662341475486755,0.30091302990913393,0.6750471115112304,0.3027153372764587,0.6783792853355408,0.2853932797908783,0.6848569631576538,0.30602277517318727,0.68121417760849,0.29198959469795227,0.6866764783859253,0.31022741198539733,0.6779751181602478,0.297443151473999,0.683997905254364,0.30985125303268435,0.6701630353927612,0.32898584604263303,0.6720459461212158,0.2548216700553894,0.7249192476272583,0.43767361640930175,0.7057538151741027,0.13585205078125,0.7561407208442688,0.4172809660434723,0.7809386730194092,0.10468702465295791,0.7619996309280396,0.39731221795082095,0.795864486694336,0.1650021880865097,0.7778270363807678,0.4757257878780365,0.797280216217041,29.0
